"word/document","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms01.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms02.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms03.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms04.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms05.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms06.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms07.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms08.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms09.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms10.txt","C:\proj\teian\koito\tagmaker_0.1\data\sample\src\dbms11.txt"
"アーキテクチャ",0.008531753506257966,0.0023356877922870055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"スコア",0.0,0.0,0.0,0.01721673296962273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"内部",9.569385983103914E-4,0.0,0.0,7.300742413342917E-4,4.2449220817340695E-4,0.0,0.006213983179270606,2.967026220807185E-4,0.0,0.0,6.392508829626944E-4
"取り出す",0.0,0.0,0.0,0.008032007497912453,0.0,5.368253584527411E-4,0.0013672790152570219,3.264212802313371E-4,0.0,0.0,3.516401205731974E-4
"各",5.513702270141246E-4,0.0011572478533056652,7.010504339128104E-4,5.608736037921987E-4,3.261126897790525E-4,7.497283175611634E-4,0.0,6.838181357975446E-4,3.5953217478909983E-4,0.0,0.0012277482417382708
"決定",0.0013108643943182008,4.5855305321636686E-4,0.0016667241127876244,0.0,3.8766104209299806E-4,0.0,3.7832169801027305E-4,0.0,0.0,0.001157475897144875,0.0011675722601106246
"活用",0.0015791828203574807,0.0,0.0,0.0,7.005160035415579E-4,0.0,0.0,0.0,5.148691441568938E-4,3.4859937833229263E-4,0.004922961688024763
"範囲",0.003421562777441208,5.524134357454961E-4,0.0,0.0,7.005160035415579E-4,0.0,0.0,0.0019585276813880222,7.723037162353408E-4,0.0,0.0
"計画",0.011283343105849438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"詳細",0.0031583656407149613,0.0,0.0,0.0,0.0011675266725692632,0.0021473014338109645,0.0,0.0013056851209253483,2.574345720784469E-4,0.0,0.0
"あらわす",0.0017492324613902377,0.0,8.340359045451675E-4,8.896910518756641E-4,0.0036210953417397046,0.0,0.0,0.0,0.0,0.0,0.0
"それぞれ",2.0016820650579524E-4,4.2012465659111933E-4,0.0,3.054274365397962E-4,0.0014206946048288852,4.082695220202222E-4,0.002426318844458268,4.965035945447391E-4,7.83142510233712E-4,0.0,0.0
"まし",0.0014011774455405667,8.402493131822387E-4,0.0011452849740158145,9.162823096193885E-4,3.551736512072213E-4,0.0,0.0,0.0,1.95785627558428E-4,2.651188125286763E-4,8.022941261381812E-4
"ファイル",3.262260669466983E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00864159888271818,0.001743395463068004
"ルール",0.001052788546904987,0.0011048268714909922,5.019707028046088E-4,0.0,0.003502580017707789,0.0,0.0,0.0,5.148691441568938E-4,0.0,0.0
"以外",7.177039487327935E-4,0.0020084783043819734,0.0018250773800565512,0.0,0.0016979688326936278,4.8795069775925393E-4,0.0,0.0,2.33996731143787E-4,0.0,0.0
"占有",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01061182708388344,0.0,0.0
"取得",2.0016820650579524E-4,0.0,1.9088082900263573E-4,0.0012217097461591849,0.0,0.0012248085660606666,0.0013864679111190103,0.0012412589863618477,0.0,0.0015907128751720579,2.6743137537939374E-4
"いき",2.184773990530335E-4,0.0,0.0,0.0,9.691526052324951E-4,4.456135409347382E-4,0.0,8.128774482985334E-4,0.0014958576488911589,0.001157475897144875,8.756791950829685E-4
"いく",0.0,0.0,0.0,0.0,0.001034598669068487,0.0,0.0,0.0,0.003421867849817059,7.722745469853407E-4,0.0023370326945219935
"一",2.0016820650579524E-4,0.0016804986263644773,0.0017179274610237218,0.0,5.327604768108319E-4,0.0,6.932339555595051E-4,0.0,3.91571255116856E-4,5.302376250573526E-4,2.6743137537939374E-4
"分解",0.0,0.0,0.00993214160413183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"暗号",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139153119961523
"検証",0.0011661549742601584,0.00979037513789964,0.0,4.4484552593783205E-4,7.759490018013652E-4,0.0,0.0,0.0,0.0,0.0,0.0
"次に",0.0,3.8574928443522175E-4,7.010504339128104E-4,8.413104056882979E-4,6.52225379558105E-4,7.497283175611634E-4,6.36512278220164E-4,4.558787571983631E-4,7.190643495781997E-4,4.868526072859603E-4,0.0
"社員",0.0,0.0,0.0,0.0,0.0072401704516118605,0.0,0.0,9.201057879775943E-4,0.0,0.0,0.0
"科目",0.0,0.0,0.008135898355433959,0.0,3.290986568914482E-4,0.0,0.0,0.0,0.0,0.0,0.0
"運用",0.005247697384170713,0.0,0.0,0.0,7.759490018013652E-4,0.0,0.0,0.0,0.0,7.722745469853407E-4,3.8950544908699893E-4
"による",2.0016820650579524E-4,0.0,0.0,0.0,3.551736512072213E-4,0.0012248085660606666,3.4661697777975257E-4,4.965035945447391E-4,0.0017620706480258519,7.953564375860289E-4,5.348627507587875E-4
"プロジェクト",0.005872069205040569,0.002738808859599491,0.0,0.0,2.8942384342409464E-4,0.0,0.0,0.0,0.0,0.0,0.0
"内容",0.0013159856836312339,0.0,0.0010039414056092176,0.0,9.340213380554105E-4,0.0,0.0,0.0,5.148691441568938E-4,0.002788795026658341,0.0
"取り出し",0.0,0.0,0.0,0.005973279759017391,0.0,0.0,0.005649023657249287,0.0,3.190835165984659E-4,0.0,0.0
"名称",0.001052788546904987,0.0016572403072364881,0.003011824216827653,0.0012048011246868682,0.0,0.0,0.0,0.0,0.0,0.0,3.516401205731974E-4
"完全",2.0016820650579524E-4,0.0,5.726424870079073E-4,0.0012217097461591849,0.0015982814304324959,0.0,3.4661697777975257E-4,4.965035945447391E-4,1.95785627558428E-4,0.0,5.348627507587875E-4
"対応",6.554321971591004E-4,4.5855305321636686E-4,2.0834051409845305E-4,0.0,0.0019383052104649902,0.0,0.0018916084900513653,0.0,4.2738789968318824E-4,0.0,2.9189306502765616E-4
"担当",0.0032622606694669826,0.0013694044297997456,0.003421988611821703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"書式",0.0,0.0,0.0,0.0,0.0,6.6538119488526E-4,0.006213926022974215,0.00445049839509335,0.0,0.0,0.0
"法人",3.709458046199115E-4,0.0,0.0,0.0,0.0072401704516118605,0.0,0.0,0.0,0.0,0.0,0.0
"物",0.0019573564016801895,0.008901128793698346,0.0,0.0,0.0011576953736963786,0.0,0.0,0.0,0.0,0.0,0.0
"集合",0.0013159856836312339,0.0011048268714909922,7.529560542069132E-4,0.003212802999164982,0.0,0.0,0.002278798358761703,0.0,0.0,0.0,0.0
"4",0.0,0.0011048268714909922,0.00401576562243687,0.0,0.0,0.0,9.115193435046811E-4,3.264212802313371E-4,0.0,3.4859937833229263E-4,0.0
"UPDATE",0.0,0.0,0.0,0.0,0.0,0.0,0.005649023657249287,0.0036413168687127414,9.572505497953976E-4,0.0,0.0
"せる",0.0,0.0,0.0013361658030184504,0.0,3.551736512072213E-4,4.082695220202222E-4,6.932339555595051E-4,9.930071890894782E-4,3.91571255116856E-4,2.651188125286763E-4,8.022941261381812E-4
"に対する",3.675801513427498E-4,0.0,1.752626084782026E-4,5.608736037921987E-4,0.0,7.497283175611634E-4,6.36512278220164E-4,0.0015955756501942707,1.7976608739454992E-4,4.868526072859603E-4,7.366489450429624E-4
"サイズ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01264540010768318,0.0
"一方",2.184773990530335E-4,0.0,0.0,6.667291784194328E-4,5.81491563139497E-4,8.912270818694764E-4,7.566433960205461E-4,0.002709591494328445,0.0,0.0,5.837861300553123E-4
"水準",3.709458046199115E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007619306915541692,0.0,0.0
"法",0.001435407897465587,0.0015063587282864797,4.562693450141378E-4,3.6503712066714584E-4,0.0019102149367803314,4.8795069775925393E-4,0.0,0.0,0.0,0.0,0.0
"異なり",5.069227624699034E-4,7.093059556212918E-4,0.0,0.0010313200920205215,4.497357786469299E-4,3.4464533195612863E-4,2.926006398357011E-4,4.1912912164628096E-4,4.95823951797003E-4,4.4760608482175403E-4,2.257552184817507E-4
"装置",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012755702663139608
"親",0.0011661549742601584,0.0,0.0,0.0,5.172993345342435E-4,0.0,0.001009673613649475,0.0050619938929929815,0.0,0.0,0.0
"項目",0.0026098085355735863,6.847022148998728E-4,0.0,0.0,0.0037625099645132295,0.0,0.0,0.0,0.0,0.0,0.0
"しかし",0.0,0.0,4.166810281969061E-4,3.333645892097164E-4,5.81491563139497E-4,0.0,3.7832169801027305E-4,0.0,0.002564327398099129,2.8936897428621873E-4,2.9189306502765616E-4
"付与",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011302669915903056,0.0,0.0,0.0
"以上",0.0,8.402493131822387E-4,7.635233160105429E-4,6.108548730795924E-4,0.0012431077792252744,0.0,3.4661697777975257E-4,2.4825179727236955E-4,5.873568826752839E-4,2.651188125286763E-4,0.0
"出力",2.915387435650396E-4,0.0,0.0,0.0,0.0,0.01070337262915986,5.048368068247375E-4,0.0,0.0,0.0,3.8950544908699893E-4
"向上",0.0,0.0,6.844040175212067E-4,0.0,0.0,0.0,0.0012427966358541213,0.0014835131104035926,4.67993462287574E-4,6.337230803922944E-4,0.0019177526488880835
"実装",8.73909596212134E-4,0.0,4.166810281969061E-4,0.0,9.691526052324951E-4,0.0,3.7832169801027305E-4,2.709591494328445E-4,0.0014958576488911589,2.8936897428621873E-4,0.0
"性能",0.0,0.0,0.0,0.0,2.3350533451385263E-4,0.0,0.0,0.0019585276813880222,7.723037162353408E-4,0.0024401956483260487,0.0014065604822927895
"書き込み",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002871751649386193,0.00432079944135909,8.71697731534002E-4
"特定",0.0011961732478879892,0.0020084783043819734,6.844040175212067E-4,0.0,0.0,0.0,0.0,0.001780215732484311,0.0,3.168615401961472E-4,6.392508829626944E-4
"直積",0.0,0.0,0.0,0.0101881637808724,0.0,0.0,0.0019270210184009887,0.0,0.0,0.0,0.0
"要素",0.001052788546904987,5.524134357454961E-4,0.0022588681626207396,8.032007497912455E-4,0.0011675266725692632,0.0,0.0,0.0,0.0,0.0,0.0
"試験",0.0021531118461983806,0.0015063587282864797,6.844040175212067E-4,7.300742413342917E-4,6.367383122601104E-4,0.0,0.0,2.967026220807185E-4,0.0,0.0,0.0
"配置",7.895914101787403E-4,0.0,2.509853514023044E-4,0.0,0.002568558679652379,0.0,0.0,0.0,0.0,0.0013943975133291705,7.032802411463948E-4
"集計",0.0,0.0,2.509853514023044E-4,0.0,0.0,0.002684126792263706,0.0,0.0019585276813880222,0.0,3.4859937833229263E-4,0.002813120964585579
"+",0.0,0.0,0.0,0.0,0.0,7.565930124032627E-4,0.0,0.008741004985787146,0.0,0.0,0.0
"したがって",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6157099235664154E-4,0.0011406226166056864,0.005019784555404715,7.790108981739979E-4
"とき",0.0,0.0,2.0834051409845305E-4,3.333645892097164E-4,5.81491563139497E-4,8.912270818694764E-4,7.566433960205461E-4,0.0024386323448956004,0.0,5.787379485724375E-4,0.0
"カーソル",0.0,0.0,0.0,0.0,0.0,0.0,0.015029660668791682,0.0,0.0,0.0,0.0
"コード",2.915387435650396E-4,0.0,0.0030581316499989474,0.0,0.0,0.0,0.001009673613649475,0.0,0.0,0.0,0.0023370326945219935
"ビット",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010764447538955292,0.0,0.0,0.0
"モデル",0.0011661549742601584,0.0030594922305936375,0.0,0.0,0.0025864966726712175,0.0,0.0,3.6157099235664154E-4,0.0,0.0,0.0
"共有",8.746162306951189E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003992179158119903,3.8613727349267034E-4,7.790108981739979E-4
"図示",0.001483783218479646,0.0,0.005659755377693189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"成果",0.0019573564016801895,0.008901128793698346,0.0,0.0,2.8942384342409464E-4,0.0,0.0,0.0,0.0,0.0,0.0
"手法",0.0029360346025202847,0.0,0.0,0.0,0.002315390747392757,0.0,0.0,0.0,0.0,0.0,0.001307546597301003
"推移",0.0,0.0,0.008276784670109859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"提供",2.6319713672624676E-4,0.0,0.0,0.0,2.3350533451385263E-4,0.0,0.0,0.0,0.0012871728603922347,0.002091596269993756,0.0024614808440123815
"明細",0.0,0.0,0.001866539242811838,0.0,0.0037625099645132295,0.0,0.0,0.0,0.0,0.0,4.35848865767001E-4
"時点",0.0,5.524134357454961E-4,0.0,0.0,4.6701066902770527E-4,0.0,0.0,3.264212802313371E-4,0.002831780292862916,0.0017429968916614631,0.0
"直列",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848946166710675,0.0,0.0
"矢印",0.0,0.0,0.0027998088642177572,0.0,8.682715302722838E-4,0.0,0.0,0.0,0.002552668132787727,0.0,0.0
"TREE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010226225162007527,0.0,0.0,0.0
"θ",0.0,0.0,0.0,0.012581458708570458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"④",0.0,0.0,0.0,0.0018251856033357293,4.2449220817340695E-4,0.0,8.285310905694141E-4,0.001186810488322874,0.001169983655718935,0.0,3.196254414813472E-4
"おこない",0.0019573564016801895,0.004108213289399237,0.0,0.0,0.002025966903968662,0.0,0.0,0.0,0.0,0.0,0.0
"における",0.001747819192424268,4.5855305321636686E-4,2.0834051409845305E-4,3.333645892097164E-4,7.753220841859961E-4,0.0,0.0,2.709591494328445E-4,0.0,0.0,8.756791950829685E-4
"よび",0.0013159856836312339,0.004971720921709465,5.019707028046088E-4,4.0160037489562274E-4,4.6701066902770527E-4,0.0,0.0,0.0,0.0,0.0,0.0
"ソフトウェア",0.003206926179215436,0.0018356953383561825,0.0,0.0,7.759490018013652E-4,0.0,0.0,0.0,0.0,0.0,7.790108981739979E-4
"テーマ",4.003364130115905E-4,4.2012465659111933E-4,3.8176165800527146E-4,0.0,3.551736512072213E-4,0.002041347610101111,0.0,2.4825179727236955E-4,5.873568826752839E-4,7.953564375860289E-4,0.0
"一部",2.6319713672624676E-4,0.0,0.003764780271034566,4.0160037489562274E-4,2.3350533451385263E-4,0.0,0.0,0.0,0.0,0.0,3.516401205731974E-4
"件",0.0,0.0,0.0,0.0020080018744781133,2.3350533451385263E-4,0.0010736507169054822,0.004557596717523406,3.264212802313371E-4,0.0,0.0,0.0
"和",0.0,0.0,0.0,0.009056145582997688,0.0,0.0,0.0019270210184009887,0.0,0.0,0.0,0.0
"多値",0.0,0.0,0.007862945436604365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"所属",3.262260669466983E-4,0.0,6.22179747603946E-4,0.0,0.004630781494785514,0.0,0.0,0.0,0.0,0.0,0.0
"数量",0.0,0.0,0.00333614361818067,0.0017793821037513282,5.172993345342435E-4,0.0,0.0,0.0,0.0,0.0,3.8950544908699893E-4
"整合",4.784692991551957E-4,0.003514837032668453,9.125386900282756E-4,0.0,4.2449220817340695E-4,0.0,0.0,2.967026220807185E-4,7.019901934313609E-4,0.0,0.0
"段階",0.0013108643943182008,4.5855305321636686E-4,2.0834051409845305E-4,0.0,0.001356813647325493,0.0,0.0,0.0,2.1369394984159412E-4,5.787379485724375E-4,2.9189306502765616E-4
"状態",4.36954798106067E-4,0.0,2.0834051409845305E-4,0.0,5.81491563139497E-4,0.0,0.0,2.709591494328445E-4,0.0014958576488911589,8.681069228586562E-4,5.837861300553123E-4
"要求",0.004567164937253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012763340663938636,4.32079944135909E-4,0.0
"述語",0.0,0.0,0.0,0.0,0.0,0.006809337111629365,0.006423403394669962,0.0,0.0,0.0,0.0
"追加",2.3923464957759785E-4,0.0025105978804774664,6.844040175212067E-4,0.0,8.489844163468139E-4,0.0,0.0,0.001186810488322874,4.67993462287574E-4,0.0,0.0
"連結",0.0,0.0,8.340359045451675E-4,0.0035587642075026564,0.0,0.0011892636254622066,0.0030290208409484254,0.0,0.0,0.0,0.0
"開始",4.784692991551957E-4,5.021195760954933E-4,2.281346725070689E-4,0.0,2.1224610408670348E-4,0.0,0.0,0.0,0.0014039803868627217,0.0025348923215691775,0.0
"10",0.0,0.0,0.0,0.0,0.0,0.0015131860248065255,0.0,0.0,0.0058051862213650985,0.0,0.0
"CAT",0.0,0.0,0.0,0.0,0.0,0.00931533672839364,5.649023657249286E-4,0.0012137722895709138,0.0,0.0,0.0
"GROUP",0.0,0.0,0.0,0.0,0.0,0.015932679279044067,0.0,0.0,0.0,0.0,0.0
"WHERE",0.0,0.0,0.0,0.0,0.0,0.00731919314373786,0.0028245118286246433,8.091815263806092E-4,0.0,0.0,0.0
"いずれ",0.0,0.0,4.562693450141378E-4,7.300742413342917E-4,0.0,4.8795069775925393E-4,0.0,2.967026220807185E-4,0.0021059705802940827,9.505846205884416E-4,0.0
"ましょ",4.003364130115905E-4,4.2012465659111933E-4,5.726424870079073E-4,6.108548730795924E-4,0.0,4.082695220202222E-4,0.0,0.0,0.001370499392908996,2.651188125286763E-4,2.6743137537939374E-4
"まず",0.0,4.5855305321636686E-4,8.333620563938122E-4,0.0010000937676291491,5.81491563139497E-4,4.456135409347382E-4,0.0,0.0,8.547757993663765E-4,5.787379485724375E-4,0.0
"わかり",0.0,0.0,0.005306020666587365,0.0,9.872959706743445E-4,0.0,0.0,0.0,0.0,0.0,0.0
"出席",0.0,0.010899876364006026,0.0,0.0,0.0013163946275657928,0.0,0.0,0.0,0.0,0.0,0.0
"別",0.0,5.021195760954933E-4,0.0011406733625353447,0.0,4.2449220817340695E-4,0.0,0.0,2.967026220807185E-4,0.0,0.0022180307813730303,6.392508829626944E-4
"型",0.001435407897465587,0.0010042391521909867,0.0,0.0,2.1224610408670348E-4,9.759013955185079E-4,4.1426554528470707E-4,0.001780215732484311,0.0,0.0,0.0
"実体",2.6319713672624676E-4,0.0,0.0,0.0,0.0028020640141662315,0.0,0.0,9.792638406940111E-4,2.574345720784469E-4,3.4859937833229263E-4,0.0
"書",0.004240938870307078,0.002738808859599491,0.0,0.0,0.0,6.6538119488526E-4,0.0,0.0,0.0,0.0,0.0
"残し",0.0,0.0,3.11089873801973E-4,0.006968826385520289,0.0,0.0,0.0016947070971747862,0.0,0.0,0.0,0.0
"満たす",2.6319713672624676E-4,0.0022096537429819843,0.0010039414056092176,0.003212802999164982,0.0,0.0,0.0,3.264212802313371E-4,0.0,0.0,0.0
"目的",0.003206926179215436,6.118984461187275E-4,5.560239363634449E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015580217963479957
"系",0.0,0.0020541066446996183,0.0,0.0,5.788476868481893E-4,0.0,0.0,0.0,0.0,0.0,0.005666035254971014
"終了",0.0,0.0,2.509853514023044E-4,0.0,2.3350533451385263E-4,0.0,9.115193435046811E-4,0.0,0.0012871728603922347,0.003137394404990634,0.0
"組み合わせ",4.36954798106067E-4,4.5855305321636686E-4,2.0834051409845305E-4,0.0010000937676291491,0.0,0.002228067704673691,0.0,8.128774482985334E-4,0.0,0.0,8.756791950829685E-4
"UNION",0.0,0.0,0.0,0.0,0.0,0.0,0.01277521156847293,0.0,0.0,0.0,0.0
"これら",0.0,0.0,4.562693450141378E-4,0.0,2.1224610408670348E-4,4.8795069775925393E-4,0.0,0.0,0.001637977118006509,6.337230803922944E-4,0.001278501765925389
"といった",7.177039487327935E-4,5.021195760954933E-4,0.0,7.300742413342917E-4,0.0012734766245202209,4.8795069775925393E-4,0.0,0.0,0.0,0.0,0.001278501765925389
"アプリケーション",7.177039487327935E-4,5.021195760954933E-4,9.125386900282756E-4,0.0,6.367383122601104E-4,0.0,0.0,0.0,9.35986924575148E-4,0.0,6.392508829626944E-4
"グループ",0.0,0.0,0.0015554493690098652,0.0,0.002025966903968662,0.0033269059744263003,0.0,0.0,0.0,0.0,0.0
"具体",4.784692991551957E-4,0.0,0.0,0.0,0.0016979688326936278,4.8795069775925393E-4,8.285310905694141E-4,5.93405244161437E-4,0.0,0.0,6.392508829626944E-4
"出題",0.002105577093809974,0.0016572403072364881,5.019707028046088E-4,0.0012048011246868682,0.0,0.0,0.0,3.264212802313371E-4,0.0,0.0,0.0
"呼び",2.184773990530335E-4,0.0,0.0,0.0,0.0,8.912270818694764E-4,3.7832169801027305E-4,5.41918298865689E-4,0.0014958576488911589,8.681069228586562E-4,2.9189306502765616E-4
"変換",0.0,0.0,0.003733078485623676,0.0,8.682715302722838E-4,0.0,0.0,0.0,0.0,0.0,8.71697731534002E-4
"多く",4.003364130115905E-4,4.2012465659111933E-4,3.8176165800527146E-4,0.0,0.0010655209536216638,0.0,0.0,2.4825179727236955E-4,3.91571255116856E-4,2.651188125286763E-4,5.348627507587875E-4
"射影",0.0,0.0,0.0,0.008490136484060332,0.0,0.0015131860248065255,0.0,0.0,0.0,0.0,0.0
"理解",0.0019138771966207828,5.021195760954933E-4,0.0,3.6503712066714584E-4,4.2449220817340695E-4,0.0,0.0,8.901078662421555E-4,4.67993462287574E-4,0.0,0.0
"異なる",5.513702270141246E-4,0.0,1.752626084782026E-4,5.608736037921987E-4,3.261126897790525E-4,7.497283175611634E-4,9.547684173302461E-4,0.0,3.5953217478909983E-4,2.4342630364298015E-4,2.455496483476541E-4
"記憶",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.381670331969318E-4,0.001728319776543636,0.004794337523437012
"評価",7.177039487327935E-4,5.021195760954933E-4,0.0,7.300742413342917E-4,0.0,0.0034156548843147774,0.0,0.0,0.0,6.337230803922944E-4,6.392508829626944E-4
"連関",0.0,0.0,0.0,0.0,0.006545291818628732,0.0,0.0,0.0,0.0,0.0,0.0
"重要",4.784692991551957E-4,5.021195760954933E-4,0.0,0.0,0.0,9.759013955185079E-4,4.1426554528470707E-4,0.0014835131104035926,0.0,0.0,0.0019177526488880835
")",0.0,5.524134357454961E-4,0.0,0.0,0.0,0.0021473014338109645,0.0,0.0,0.0020594765766275753,6.971987566645853E-4,3.516401205731974E-4
"101",0.0,0.0,0.0,0.0,0.0,0.00356779087638662,0.001009673613649475,3.6157099235664154E-4,0.0,0.0027029609144486925,0.0
"30",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006791569333685401,0.0,0.0
"A",2.184773990530335E-4,4.5855305321636686E-4,4.166810281969061E-4,0.0,5.81491563139497E-4,0.0,7.566433960205461E-4,0.0013547957471642224,4.2738789968318824E-4,0.0,0.0
"PRODUCTS",0.0,0.0,0.0,0.0,0.0,0.0033269059744263003,0.0028245118286246433,0.0024275445791418276,0.0,0.0,0.0
"○",0.0,0.0,0.0,0.0,0.004051933807937324,0.0,0.0,0.0,3.190835165984659E-4,4.32079944135909E-4,0.0
"あらわし",0.001483783218479646,0.0,0.0,0.0,0.003949183882697378,0.0,0.0,0.0,0.0,0.0,0.0
"および",0.0019138771966207828,0.0,2.281346725070689E-4,0.0,2.1224610408670348E-4,4.8795069775925393E-4,0.0,8.901078662421555E-4,0.0,0.0,6.392508829626944E-4
"その後",0.0,4.2012465659111933E-4,1.9088082900263573E-4,0.0,3.551736512072213E-4,8.165390440404444E-4,0.0013864679111190103,7.447553918171085E-4,3.91571255116856E-4,2.651188125286763E-4,0.0
"または",6.005046195173857E-4,4.2012465659111933E-4,0.0,0.0,1.7758682560361065E-4,0.0,3.4661697777975257E-4,4.965035945447391E-4,0.0011747137653505678,2.651188125286763E-4,2.6743137537939374E-4
"コト",0.0,7.785625974290019E-4,0.0,0.0,0.004936479853371723,0.0,0.0,0.0,0.0,0.0,0.0
"プロトコル",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019145010995907951,0.002160399720679545,0.002179244328835005
"ロギング",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009196654623769585,0.0
"排他",0.0,0.0,0.0,0.0,0.0029618879120230338,0.0,0.0,0.0,0.0025397689718472307,0.0,0.0
"排除",0.0,0.0,0.0016667241127876244,3.333645892097164E-4,5.81491563139497E-4,4.456135409347382E-4,3.7832169801027305E-4,0.0,2.1369394984159412E-4,0.0,2.9189306502765616E-4
"未",3.262260669466983E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572505497953976E-4,0.005184959329630908,0.0
"田中",2.915387435650396E-4,6.118984461187275E-4,2.7801196818172245E-4,0.005782991837191817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"相関",0.0,0.0,0.0,0.0,0.0,0.002269779037209788,0.00835042441307095,0.0,0.0,0.0,0.0
"量",0.0,0.0,0.0,0.0,2.3350533451385263E-4,0.0,0.0013672790152570219,0.0026113702418506966,0.0,6.971987566645853E-4,7.032802411463948E-4
"集約",9.786782008400947E-4,0.0,0.0,0.0,0.0,0.00798457433862312,5.649023657249286E-4,0.0,0.0,0.0,0.0
"OLAP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008697069997595187
"さらに",6.554321971591004E-4,0.0,6.250215422953592E-4,0.0,0.0,4.456135409347382E-4,0.0,8.128774482985334E-4,6.410818495247823E-4,2.8936897428621873E-4,2.9189306502765616E-4
"そして",4.36954798106067E-4,9.171061064327337E-4,4.166810281969061E-4,3.333645892097164E-4,9.691526052324951E-4,0.0,0.0,0.0,2.1369394984159412E-4,0.0,5.837861300553123E-4
"もしくは",2.3923464957759785E-4,0.0030127174565729594,0.0,0.0,8.489844163468139E-4,0.0,0.0,5.93405244161437E-4,2.33996731143787E-4,0.0,3.196254414813472E-4
"セキュリティ",0.0,0.0,0.0,0.0,0.0,0.0,0.0016947070971747862,4.045907631903046E-4,0.0,0.0,0.004794337523437012
"ボイス・コッド",0.0,0.0,0.006207588502582393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"マップ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008073335654216468,0.0,0.0,0.0
"仕組み",7.177039487327935E-4,5.021195760954933E-4,0.0,0.0,0.0,0.0,0.0012427966358541213,0.0,4.67993462287574E-4,0.0012674461607845887,6.392508829626944E-4
"例えば",4.36954798106067E-4,9.171061064327337E-4,2.0834051409845305E-4,0.0,9.691526052324951E-4,0.0,0.0,8.128774482985334E-4,2.1369394984159412E-4,0.0,2.9189306502765616E-4
"学年",0.0,0.013662770648750676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"差",0.0,0.0,0.0,0.006792109187248266,0.0,0.0,0.0019270210184009887,0.0,0.0,0.0,0.0
"意味",5.263942734524935E-4,0.0011048268714909922,2.509853514023044E-4,0.0,0.0,0.0,0.0,0.0,0.0018020420045491287,0.0,0.0010549203617195922
"指向",0.0032622606694669826,6.847022148998728E-4,0.0,0.0,0.0011576953736963786,0.0,0.0,0.0,0.0,0.0,0.0
"整理",5.263942734524935E-4,0.0027620671787274803,5.019707028046088E-4,0.001606401499582491,4.6701066902770527E-4,0.0,0.0,0.0,0.0,0.0,0.0
"文字",0.0,0.0,0.0,0.0,0.0,0.00798457433862312,5.649023657249286E-4,8.091815263806092E-4,0.0,0.0,0.0
